concepto,narrativa
367731009,367731009 pertenece a la terminología snomed 367731009 tiene término preferido espacios del cuerpo esponjoso [como un todo] (estructura corporal) 367731009 es de tipo Estructura_corporal 367731009 es una subclase de 18663007 367731009 tiene sinónimo espacio del cuerpo esponjoso de pene [como un todo] (estructura corporal) 367731009 tiene sinónimo espacio del cuerpo esponjoso de pene [como un todo] 367731009 tiene código 367731009 367731009 es una subclase de 342907006 367731009 tiene sinónimo espacios del cuerpo esponjoso [como un todo] 367731009 tiene sinónimo espacios del cuerpo esponjoso 367731009 es de tipo Class 367731009 tiene término preferido espacio del cuerpo esponjoso de pene [como un todo] (estructura corporal) 367731009 tiene sinónimo espacios del cuerpo esponjoso [como un todo] (estructura corporal)
280573006,280573006 es una subclase de 410745002 280573006 es de tipo Estructura_corporal 280573006 es una subclase de 244580001 280573006 es una subclase de 80243003 280573006 tiene sinónimo ligamento palpebral 280573006 pertenece a la terminología snomed 280573006 es de tipo Class 280573006 tiene código 280573006 280573006 tiene sinónimo estructura del ligamento palpebral (estructura corporal) 280573006 es una subclase de 709293002 280573006 tiene término preferido estructura del ligamento palpebral (estructura corporal) 280573006 tiene sinónimo estructura del ligamento palpebral
6229007,6229007 es una subclase de 91397008 6229007 tiene sinónimo estructura del hueso lagrimal (estructura corporal) 6229007 pertenece a la terminología snomed 6229007 es una subclase de 422624005 6229007 es de tipo Class 6229007 es una subclase de 420769004 6229007 tiene sinónimo estructura del hueso lagrimal 6229007 es una subclase de 89546000 6229007 tiene término preferido estructura del hueso lagrimal (estructura corporal) 6229007 tiene código 6229007 6229007 es de tipo Estructura_corporal 6229007 es una subclase de 25388009 6229007 tiene sinónimo hueso lagrimal
54124005,54124005 pertenece a la terminología snomed 54124005 es de tipo Estructura_corporal 54124005 es una subclase de 1254956005 54124005 tiene código 54124005 54124005 es una subclase de 115235003 54124005 es de tipo Class 54124005 tiene sinónimo hemangioendotelioma epitelioide maligno 54124005 tiene término preferido hemangioendotelioma epitelioide maligno (anomalía morfológica) 54124005 tiene sinónimo hemangioendotelioma epitelioide maligno (anomalía morfológica)
2830005,2830005 tiene sinónimo estructura de los nervios digitales dorsales de la región externa del primer dedo y de la región interna del segundo dedo del pie 2830005 es de tipo Class 2830005 es una subclase de 244476009 2830005 tiene sinónimo nervios digitales dorsales de la región lateral del hallux y de la región medial del segundo dedo del pie 2830005 tiene sinónimo estructura de los nervios digitales dorsales de la región externa del hallux y de la región interna del segundo dedo del pie 2830005 es una subclase de 56459004 2830005 tiene sinónimo estructura de los nervios digitales dorsales de la región lateral del primer dedo del pie y de la región medial del segundo dedo del pie (estructura corporal) 2830005 tiene sinónimo nervios digitales dorsales de la región lateral del primer dedo del pie y de la región medial del segundo dedo del pie 2830005 es de tipo Estructura_corporal 2830005 es una subclase de 244478005 2830005 tiene sinónimo estructura de los nervios digitales dorsales de la región lateral del primer dedo del pie y de la región medial del segundo dedo del pie 2830005 pertenece a la terminología snomed 2830005 tiene código 2830005 2830005 tiene sinónimo estructura de los nervios digitales dorsales de la región externa del dedo gordo y de la región interna del segundo dedo del pie (estructura corporal) 2830005 tiene sinónimo nervios digitales dorsales de la región lateral del dedo gordo y de la región medial del segundo dedo del pie 2830005 tiene sinónimo estructura de los nervios digitales dorsales de la región externa del dedo gordo y de la región interna del segundo dedo del pie 2830005 tiene término preferido estructura de los nervios digitales dorsales de la región lateral del primer dedo del pie y de la región medial del segundo dedo del pie (estructura corporal) 2830005 tiene término preferido estructura de los nervios digitales dorsales de la región externa del dedo gordo y de la región interna del segundo dedo del pie (estructura corporal)
54214006,54214006 tiene término preferido estructura del espacio subdural (estructura corporal) 54214006 tiene sinónimo espacio subdural 54214006 pertenece a la terminología snomed 54214006 es de tipo Class 54214006 es una subclase de 120611004 54214006 tiene código 54214006 54214006 es de tipo Estructura_corporal 54214006 tiene sinónimo estructura del espacio subdural (estructura corporal) 54214006 es una subclase de 279107003 54214006 tiene sinónimo estructura del espacio subdural
344001,344001 tiene sinónimo estructura de la región del tobillo (estructura corporal) 344001 tiene código 344001 344001 es de tipo Class 344001 es una subclase de 120575009 344001 tiene sinónimo estructura de la región del tobillo 344001 tiene término preferido estructura de la región del tobillo (estructura corporal) 344001 es una subclase de 419605007 344001 pertenece a la terminología snomed 344001 es una subclase de 787050004 344001 es de tipo Estructura_corporal
280327005,280327005 tiene término preferido estructura de rama superficial descendente del plexo cervical (estructura corporal) 280327005 pertenece a la terminología snomed 280327005 tiene código 280327005 280327005 es de tipo Estructura_corporal 280327005 tiene sinónimo estructura de rama superficial descendente del plexo cervical (estructura corporal) 280327005 tiene término preferido rama superficial descendente del plexo cervical (estructura corporal) 280327005 tiene sinónimo rama superficial descendente del plexo cervical (estructura corporal) 280327005 tiene sinónimo estructura de rama superficial descendente del plexo cervical 280327005 es de tipo Class 280327005 es una subclase de 280324003 280327005 tiene sinónimo rama superficial descendente del plexo cervical
731130006,731130006 tiene término preferido circunvolución cerebral [como un todo] (estructura corporal) 731130006 tiene código 731130006 731130006 es una subclase de 279165009 731130006 es de tipo Estructura_corporal 731130006 pertenece a la terminología snomed 731130006 tiene sinónimo circunvolución cerebral [como un todo] (estructura corporal) 731130006 es de tipo Class 731130006 tiene sinónimo circunvolución cerebral [como un todo]
9475001,9475001 tiene código 9475001 9475001 tiene sinónimo células amacrinas de la retina (estructura corporal) 9475001 es de tipo Estructura_corporal 9475001 es una subclase de 24040007 9475001 tiene sinónimo estructura de células amacrinas de la retina (estructura corporal) 9475001 tiene sinónimo células amacrinas de la retina 9475001 pertenece a la terminología snomed 9475001 tiene término preferido células amacrinas de la retina (estructura corporal) 9475001 tiene sinónimo estructura de células amacrinas de la retina 9475001 tiene sinónimo estructura de células amacrinas retinianas 9475001 tiene término preferido estructura de células amacrinas de la retina (estructura corporal) 9475001 es de tipo Class
731619009,731619009 es de tipo Estructura_corporal 731619009 tiene sinónimo médula ósea de hueso petroso [como un todo] (estructura corporal) 731619009 es una subclase de 712976002 731619009 tiene código 731619009 731619009 tiene sinónimo médula ósea de hueso petroso [como un todo] 731619009 tiene término preferido médula ósea de hueso petroso [como un todo] (estructura corporal) 731619009 es de tipo Class 731619009 pertenece a la terminología snomed
788118009,788118009 tiene término preferido luz de tracto gastrointestinal superior [como un todo] (estructura corporal) 788118009 es de tipo Class 788118009 tiene código 788118009 788118009 es una subclase de 787915005 788118009 tiene sinónimo luz de tracto gastrointestinal superior [como un todo] 788118009 pertenece a la terminología snomed 788118009 es de tipo Estructura_corporal 788118009 es una subclase de 342806003 788118009 tiene sinónimo luz de tracto gastrointestinal superior [como un todo] (estructura corporal)
168545001,168545001 tiene sinónimo radiografÃ­a simple de mandÃ­bula: normal (hallazgo) 168545001 es de tipo Hallazgo 168545001 pertenece a la terminología snomed 168545001 es de tipo Class 168545001 tiene sinónimo radiografÃ­a simple de mandÃ­bula: normal 168545001 tiene término preferido radiografÃ­a simple de mandÃ­bula: normal (hallazgo) 168545001 es una subclase de 168541005 168545001 tiene código 168545001
279777006,279777006 tiene sinónimo vértice de conducto coclear (estructura corporal) 279777006 tiene sinónimo vértice del ducto coclear 279777006 tiene sinónimo estructura del vértice del canal coclear 279777006 es de tipo Class 279777006 tiene término preferido vértice del ducto coclear (estructura corporal) 279777006 tiene término preferido estructura del vértice del canal coclear (estructura corporal) 279777006 tiene código 279777006 279777006 tiene sinónimo vértice del canal coclear 279777006 tiene sinónimo vértice del ducto coclear (estructura corporal) 279777006 pertenece a la terminología snomed 279777006 tiene término preferido vértice de conducto coclear (estructura corporal) 279777006 es una subclase de 279774004 279777006 es de tipo Estructura_corporal 279777006 tiene sinónimo estructura del vértice del canal coclear (estructura corporal) 279777006 es una subclase de 279770008 279777006 tiene sinónimo vértice de conducto coclear 279777006 tiene término preferido vértice del canal coclear (estructura corporal) 279777006 tiene sinónimo vértice del canal coclear (estructura corporal)
244373002,"244373002 tiene sinónimo hoja de válvula auriculoventricular (no mitral, no tricuspídea) (estructura corporal) 244373002 es una subclase de 279316009 244373002 tiene sinónimo valva de válvula auriculoventricular (no mitral, no tricuspídea) 244373002 tiene término preferido hoja de válvula auriculoventricular (no mitral, no tricuspídea) (estructura corporal) 244373002 tiene término preferido valva de válvula auriculoventricular (no mitral, no tricúspide) (estructura corporal) 244373002 pertenece a la terminología snomed 244373002 tiene sinónimo hoja de válvula auriculoventricular (no mitral, no tricuspídea) 244373002 es de tipo Class 244373002 tiene código 244373002 244373002 tiene sinónimo estructura de valva de válvula auriculoventricular (no mitral, no tricúspide) (estructura corporal) 244373002 tiene término preferido estructura de valva de válvula auriculoventricular (no mitral, no tricúspide) (estructura corporal) 244373002 tiene sinónimo valva de válvula auriculoventricular (no mitral, no tricúspide) 244373002 es de tipo Estructura_corporal 244373002 tiene sinónimo valva de válvula auriculoventricular (no mitral, no tricúspide) (estructura corporal) 244373002 tiene sinónimo estructura de valva de válvula auriculoventricular (no mitral, no tricúspide)"
